12,11,18
12,12,19
12,13,20
12,14,21
12,15,22
12,16,23
12,17,24
12,18,24
12,19,25
12,20,26
12,21,27
12,22,28
12,23,29
12,24,30
12,25,30
12,26,31
12,27,32
12,28,33
12,29,34
12,30,35
12,31,35
12,32,36
12,33,37
12,34,38
12,35,39
12,36,40
12,37,40
12,38,41
12,39,42
12,40,43
12,41,44
12,42,45
12,43,45
12,44,46
12,45,47
12,46,48
12,47,49
12,48,50
12,49,50
12,50,51
13,0,0
13,1,5
13,2,8
13,3,10
13,4,11
13,5,13
13,6,14
13,7,15
13,8,16
13,9,17
13,10,18
13,11,19
13,12,20
13,13,21
13,14,22
13,15,23
13,16,24
13,17,24
13,18,25
13,19,26
13,20,27
13,21,28
13,22,29
13,23,30
13,24,30
13,25,31
13,26,32
13,27,33
13,28,34
13,29,35
13,30,35
13,31,36
13,32,37
13,33,38
13,34,39
13,35,40
13,36,40
13,37,41
13,38,42
13,39,43
13,40,44
13,41,45
13,42,45
13,43,46
13,44,47
13,45,48
13,46,49
13,47,50
13,48,50
13,49,51
13,50,52
14,0,0
14,1,6
14,2,9
14,3,11
14,4,12
14,5,14
14,6,15
14,7,16
14,8,17
14,9,18
14,10,19
14,11,20
14,12,21
14,13,22
14,14,23
14,15,24
14,16,25
14,17,25
14,18,26
14,19,27
14,20,28
14,21,29
14,22,30
14,23,30
14,24,31
14,25,32
14,26,33
14,27,34
14,28,35
14,29,36
14,30,36
14,31,37
14,32,38
14,33,39
14,34,40
14,35,41
14,36,41
14,37,42
14,38,43
14,39,44
14,40,45
14,41,46
14,42,46
14,43,47
14,44,48
14,45,49
14,46,50
14,47,51
14,48,51
14,49,52
14,50,53
15,0,0
15,1,7
15,2,9
15,3,11
15,4,13
15,5,14
15,6,16
15,7,17
15,8,18
15,9,19
15,10,20
15,11,21
15,12,22
15,13,23
15,14,24
15,15,25
15,16,25
15,17,26
15,18,27
15,19,28
15,20,29
15,21,30
15,22,31
15,23,31
15,24,32
15,25,33
15,26,34
15,27,35
15,28,36
15,29,36
15,30,37
15,31,38
15,32,39
15,33,40
15,34,41
15,35,41
15,36,42
15,37,43
15,38,44
15,39,45
15,40,46
15,41,46
15,42,47
15,43,48
15,44,49
15,45,50
15,46,51
15,47,51
15,48,52
15,49,53
15,50,54
16,0,0
16,1,7
16,2,10
16,3,12
16,4,14
16,5,15
16,6,17
16,7,18
16,8,19
16,9,20
16,10,21
16,11,22
16,12,23
16,13,24
16,14,25
16,15,25
16,16,26
16,17,27
16,18,28
16,19,29
16,20,30
16,21,31
16,22,31
16,23,32
16,24,33
16,25,34
16,26,35
16,27,36
16,28,36
16,29,37
16,30,38
16,31,39
16,32,40
16,33,41
16,34,41
16,35,42
16,36,43
16,37,44
16,38,45
16,39,46
16,40,46
16,41,47
16,42,48
16,43,49
16,44,50
16,45,51
16,46,51
16,47,52
16,48,53
16,49,54
16,50,55
17,0,0
17,1,8
17,2,11
17,3,13
17,4,15
17,5,16
17,6,17
17,7,19
17,8,20
17,9,21
17,10,22
17,11,23
17,12,24
17,13,24
17,14,25
17,15,26
17,16,27
17,17,28
17,18,29
17,19,30
17,20,31
17,21,31
17,22,32
17,23,33
17,24,34
17,25,35
17,26,36
17,27,36
17,28,37
17,29,38
17,30,39
17,31,40
17,32,41
17,33,41
17,34,42
17,35,43
17,36,44
17,37,45
17,38,46
17,39,46
17,40,47
17,41,48
17,42,49
17,43,50
17,44,51
17,45,51
17,46,52
17,47,53
17,48,54
17,49,55
17,50,56
18,0,0
18,1,9
18,2,12
18,3,14
18,4,16
18,5,17
18,6,18
18,7,19
18,8,21
18,9,22
18,10,23
18,11,23
18,12,24
18,13,25
18,14,26
18,15,27
18,16,28
18,17,29
18,18,30
18,19,31
18,20,31
18,21,32
18,22,33
18,23,34
18,24,35
18,25,36
18,26,36
18,27,37
18,28,38
18,29,39
18,30,40
18,31,41
18,32,42
18,33,42
18,34,43
18,35,44
18,36,45
18,37,46
18,38,47
18,39,47
18,40,48
18,41,49
18,42,50
18,43,51
18,44,52
18,45,52
18,46,53
18,47,54
18,48,55
18,49,56
18,50,57
19,0,0
19,1,9
19,2,13
19,3,15
19,4,16
19,5,18
19,6,19
19,7,20
19,8,21
19,9,22
19,10,23
19,11,24
19,12,25
19,13,26
19,14,27
19,15,28
19,16,29
19,17,30
19,18,31
19,19,31
19,20,32
19,21,33
19,22,34
19,23,35
19,24,36
19,25,37
19,26,37
19,27,38
19,28,39
19,29,40
19,30,41
19,31,42
19,32,42
19,33,43
19,34,44
19,35,45
19,36,46
19,37,47
19,38,47
19,39,48
19,40,49
19,41,50
19,42,51
19,43,52
19,44,52
19,45,53
19,46,54
19,47,55
19,48,56
19,49,57
19,50,57
20,0,0
20,1,10
20,2,13
20,3,16
20,4,17
20,5,19
20,6,20
20,7,21
20,8,22
20,9,23
20,10,24
20,11,25
20,12,26
20,13,27
20,14,28
20,15,29
20,16,30
20,17,31
20,18,31
20,19,32
20,20,33
20,21,34
20,22,35
20,23,36
20,24,37
20,25,37
20,26,38
20,27,39
20,28,40
20,29,41
20,30,42
20,31,42
20,32,43
20,33,44
20,34,45
20,35,46
20,36,47
20,37,47
20,38,48
20,39,49
20,40,50
20,41,51
20,42,52
20,43,52
20,44,53
20,45,54
20,46,55
20,47,56
20,48,57
20,49,57
20,50,58
21,0,0
21,1,11
21,2,14
21,3,16
21,4,18
21,5,20
21,6,21
21,7,22
21,8,23
21,9,24
21,10,25
21,11,26
21,12,27
21,13,28
21,14,29
21,15,30
21,16,31
21,17,31
21,18,32
21,19,33
21,20,34
21,21,35
21,22,36
21,23,37
21,24,37
21,25,38
21,26,39
21,27,40
21,28,41
21,29,42
21,30,42
21,31,43
21,32,44
21,33,45
21,34,46
21,35,47
21,36,47
21,37,48
21,38,49
21,39,50
21,40,51
21,41,52
21,42,52
21,43,53
21,44,54
21,45,55
21,46,56
21,47,57
21,48,57
21,49,58
21,50,59
22,0,0
22,1,12
22,2,15
22,3,17
22,4,19
22,5,20
22,6,22
22,7,23
22,8,24
22,9,25
22,10,26
22,11,27
22,12,28
22,13,29
22,14,30
22,15,31
22,16,31
22,17,32
22,18,33
22,19,34
22,20,35
22,21,36
22,22,37
22,23,37
22,24,38
22,25,39
22,26,40
22,27,41
22,28,42
22,29,42
22,30,43
22,31,44
22,32,45
22,33,46
22,34,47
22,35,47
22,36,48
22,37,49
22,38,50
22,39,51
22,40,52
22,41,52
22,42,53
22,43,54
22,44,55
22,45,56
22,46,57
22,47,57
22,48,58
22,49,59
22,50,60
23,0,0
23,1,13
23,2,16
23,3,18
23,4,20
23,5,21
23,6,22
23,7,24
23,8,25
23,9,26
23,10,27
23,11,28
23,12,29
23,13,30
23,14,30
23,15,31
23,16,32
23,17,33
23,18,34
23,19,35
23,20,36
23,21,37
23,22,37
23,23,38
23,24,39
23,25,40
23,26,41
23,27,42
23,28,42
23,29,43
23,30,44
23,31,45
23,32,46
23,33,47
23,34,47
23,35,48
23,36,49
23,37,50
23,38,51
23,39,52
23,40,52
23,41,53
23,42,54
23,43,55
23,44,56
23,45,57
23,46,57
23,47,58
23,48,59
23,49,60
23,50,61
24,0,0
24,1,13
24,2,17
24,3,19
24,4,21
24,5,22
24,6,23
24,7,24
24,8,26
24,9,27
24,10,28
24,11,29
24,12,30
24,13,30
24,14,31
24,15,32
24,16,33
24,17,34
24,18,35
24,19,36
24,20,37
24,21,37
24,22,38
24,23,39
24,24,40
24,25,41
24,26,42
24,27,42
24,28,43
24,29,44
24,30,45
24,31,46
24,32,47
24,33,47
24,34,48
24,35,49
24,36,50
24,37,51
24,38,52
24,39,52
24,40,53
24,41,54
24,42,55
24,43,56
24,44,57
24,45,57
24,46,58
24,47,59
24,48,60
24,49,61
24,50,62
25,0,0
25,1,14
25,2,18
25,3,20
25,4,21
25,5,23
25,6,24
25,7,25
25,8,26
25,9,27
25,10,28
25,11,29
25,12,30
25,13,31
25,14,32
25,15,33
25,16,34
25,17,35
25,18,36
25,19,37
25,20,37
25,21,38
25,22,39
25,23,40
25,24,41
25,25,42
25,26,42
25,27,43
25,28,44
25,29,45
25,30,46
25,31,47
25,32,47
25,33,48
25,34,49
25,35,50
25,36,51
25,37,52
25,38,52
25,39,53
25,40,54
25,41,55
25,42,56
25,43,57
25,44,57
25,45,58
25,46,59
25,47,60
25,48,61
25,49,62
25,50,62
26,0,0
26,1,15
26,2,18
26,3,21
26,4,22
26,5,24
26,6,25
26,7,26
26,8,27
26,9,28
26,10,29
26,11,30
26,12,31
26,13,32
26,14,33
26,15,34
26,16,35
26,17,36
26,18,36
26,19,37
26,20,38
26,21,39
26,22,40
26,23,41
26,24,42
26,25,42
26,26,43
26,27,44
26,28,45
26,29,46
26,30,47
26,31,47
26,32,48
26,33,49
26,34,50
26,35,51
26,36,52
26,37,52
26,38,53
26,39,54
26,40,55
26,41,56
26,42,57
26,43,57
26,44,58
26,45,59
26,46,60
26,47,61
26,48,62
26,49,62
26,50,63
27,0,0
27,1,16
27,2,19
27,3,21
27,4,23
27,5,25
27,6,26
27,7,27
27,8,28
27,9,29
27,10,30
27,11,31
27,12,32
27,13,33
27,14,34
27,15,35
27,16,36
27,17,36
27,18,37
27,19,38
27,20,39
27,21,40
27,22,41
27,23,42
27,24,42
27,25,43
27,26,44
27,27,45
27,28,46
27,29,47
27,30,47
27,31,48
27,32,49
27,33,50
27,34,51
27,35,52
27,36,52
27,37,53
27,38,54
27,39,55
27,40,56
27,41,57
27,42,57
27,43,58
27,44,59
27,45,60
27,46,61
27,47,62
27,48,62
27,49,63
27,50,64
28,0,0
28,1,17
28,2,20
28,3,22
28,4,24
28,5,25
28,6,27
28,7,28
28,8,29
28,9,30
28,10,31
28,11,32
28,12,33
28,13,34
28,14,35
28,15,36
28,16,36
28,17,37
28,18,38
28,19,39
28,20,40
28,21,41
28,22,42
28,23,42
28,24,43
28,25,44
28,26,45
28,27,46
28,28,47
28,29,47
28,30,48
28,31,49
28,32,50
28,33,51
28,34,52
28,35,52
28,36,53
28,37,54
28,38,55
28,39,56
28,40,57
28,41,57
28,42,58
28,43,59
28,44,60
28,45,61
28,46,62
28,47,62
28,48,63
28,49,64
28,50,65
29,0,0
29,1,17
29,2,21
29,3,23
29,4,25
29,5,26
29,6,28
29,7,29
29,8,30
29,9,31
29,10,32
29,11,33
29,12,34
29,13,35
29,14,36
29,15,36
29,16,37
29,17,38
29,18,39
29,19,40
29,20,41
29,21,42
29,22,42
29,23,43
29,24,44
29,25,45
29,26,46
29,27,47
29,28,47
29,29,48
29,30,49
29,31,50
29,32,51
29,33,52
29,34,52
29,35,53
29,36,54
29,37,55
29,38,56
29,39,57
29,40,57
29,41,58
29,42,59
29,43,60
29,44,61
29,45,62
29,46,62
29,47,63
29,48,64
29,49,65
29,50,66
30,0,0
30,1,18
30,2,22
30,3,24
30,4,26
30,5,27
30,6,28
30,7,30
30,8,31
30,9,32
30,10,33
30,11,34
30,12,35
30,13,35
30,14,36
30,15,37
30,16,38
30,17,39
30,18,40
30,19,41
30,20,42
30,21,42
30,22,43
30,23,44
30,24,45
30,25,46
30,26,47
30,27,47
30,28,48
30,29,49
30,30,50
30,31,51
30,32,52
30,33,52
30,34,53
30,35,54
30,36,55
30,37,56
30,38,57
30,39,57
30,40,58
30,41,59
30,42,60
30,43,61
30,44,62
30,45,62
30,46,63
30,47,64
30,48,65
30,49,66
30,50,67
31,0,0
31,1,19
31,2,23
31,3,25
31,4,26
31,5,28
31,6,29
31,7,30
31,8,31
31,9,32
31,10,33
31,11,34
31,12,35
31,13,36
31,14,37
31,15,38
31,16,39
31,17,40
31,18,41
31,19,42
31,20,42
31,21,43
31,22,44
31,23,45
31,24,46
31,25,47
31,26,47
31,27,48
31,28,49
31,29,50
31,30,51
31,31,52
31,32,52
31,33,53
31,34,54
31,35,55
31,36,56
31,37,57
31,38,57
31,39,58
31,40,59
31,41,60
31,42,61
31,43,62
31,44,62
31,45,63
31,46,64
31,47,65
31,48,66
31,49,67
31,50,67
32,0,0
32,1,20
32,2,23
32,3,26
32,4,27
32,5,29
32,6,30
32,7,31
32,8,32
32,9,33
32,10,34
32,11,35
32,12,36
32,13,37
32,14,38
32,15,39
32,16,40
32,17,41
32,18,42
32,19,42
32,20,43
32,21,44
32,22,45
32,23,46
32,24,47
32,25,47
32,26,48
32,27,49
32,28,50
32,29,51
32,30,52
32,31,52
32,32,53
32,33,54
32,34,55
32,35,56
32,36,57
32,37,57
32,38,58
32,39,59
32,40,60
32,41,61
32,42,62
32,43,62
32,44,63
32,45,64
32,46,65
32,47,66
32,48,67
32,49,67
32,50,68
33,0,0
33,1,21
33,2,24
33,3,26
33,4,28
33,5,30
33,6,31
33,7,32
33,8,33
33,9,34
33,10,35
33,11,36
33,12,37
33,13,38
33,14,39
33,15,40
33,16,41
33,17,41
33,18,42
33,19,43
33,20,44
33,21,45
33,22,46
33,23,47
33,24,47
33,25,48
33,26,49
33,27,50
33,28,51
33,29,52
33,30,52
33,31,53
33,32,54
33,33,55
33,34,56
33,35,57
33,36,57
33,37,58
33,38,59
33,39,60
33,40,61
33,41,62
33,42,62
33,43,63
33,44,64
33,45,65
33,46,66
33,47,67
33,48,67
33,49,68
33,50,69
34,0,0
34,1,22
34,2,25
34,3,27
34,4,29
34,5,30
34,6,32
34,7,33
34,8,34
34,9,35
34,10,36
34,11,37
34,12,38
34,13,39
34,14,40
34,15,41
34,16,41
34,17,42
34,18,43
34,19,44
34,20,45
34,21,46
34,22,47
34,23,47
34,24,48
34,25,49
34,26,50
34,27,51
34,28,52
34,29,52
34,30,53
34,31,54
34,32,55
34,33,56
34,34,57
34,35,57
34,36,58
34,37,59
34,38,60
34,39,61
34,40,62
34,41,62
34,42,63
34,43,64
34,44,65
34,45,66
34,46,67
34,47,67
34,48,68
34,49,69
34,50,70
35,0,0
35,1,22
35,2,26
35,3,28
35,4,30
35,5,31
35,6,33
35,7,34
35,8,35
35,9,36
35,10,37
35,11,38
35,12,39
35,13,40
35,14,41
35,15,41
35,16,42
35,17,43
35,18,44
35,19,45
35,20,46
35,21,47
35,22,47
35,23,48
35,24,49
35,25,50
35,26,51
35,27,52
35,28,52
35,29,53
35,30,54
35,31,55
35,32,56
35,33,57
35,34,57
35,35,58
35,36,59
35,37,60
35,38,61
35,39,62
35,40,62
35,41,63
35,42,64
35,43,65
35,44,66
35,45,67
35,46,67
35,47,68
35,48,69
35,49,70
35,50,71
36,0,0
36,1,23
36,2,27
36,3,29
36,4,31
36,5,32
36,6,33
36,7,35
36,8,36
36,9,37
36,10,38
36,11,39
36,12,40
36,13,40
36,14,41
36,15,42
36,16,43
36,17,44
36,18,45
36,19,46
36,20,47
36,21,47
36,22,48
36,23,49
36,24,50
36,25,51
36,26,52
36,27,52
36,28,53
36,29,54
36,30,55
36,31,56
36,32,57
36,33,57
36,34,58
36,35,59
36,36,60
36,37,61
36,38,62
36,39,62
36,40,63
36,41,64
36,42,65
36,43,66
36,44,67
36,45,67
36,46,68
36,47,69
36,48,70
36,49,71
36,50,72
37,0,0
37,1,24
37,2,28
37,3,30
37,4,31
37,5,33
37,6,34
37,7,35
37,8,36
37,9,37
37,10,38
37,11,39
37,12,40
37,13,41
37,14,42
37,15,43
37,16,44
37,17,45
37,18,46
37,19,47
37,20,47
37,21,48
37,22,49
37,23,50
37,24,51
37,25,52
37,26,52
37,27,53
37,28,54
37,29,55
37,30,56
37,31,57
37,32,57
37,33,58
37,34,59
37,35,60
37,36,61
37,37,62
37,38,62
37,39,63
37,40,64
37,41,65
37,42,66
37,43,67
37,44,67
37,45,68
37,46,69
37,47,70
37,48,71
37,49,72
37,50,72
38,0,0
38,1,25
38,2,28
38,3,31
38,4,32
38,5,34
38,6,35
38,7,36
38,8,37
38,9,38
38,10,39
38,11,40
38,12,41
38,13,42
38,14,43
38,15,44
38,16,45
38,17,46
38,18,47
38,19,47
38,20,48
38,21,49
38,22,50
38,23,51
38,24,52
38,25,52
38,26,53
38,27,54
38,28,55
38,29,56
38,30,57
38,31,57
38,32,58
38,33,59
38,34,60
38,35,61
38,36,62
38,37,62
38,38,63
38,39,64
38,40,65
38,41,66
38,42,67
38,43,67
38,44,68
38,45,69
38,46,70
38,47,71
38,48,72
38,49,72
38,50,73
39,0,0
39,1,26
39,2,29
39,3,31
39,4,33
39,5,35
39,6,36
39,7,37
39,8,38
39,9,39
39,10,40
39,11,41
39,12,42
39,13,43
39,14,44
39,15,45
39,16,46
39,17,46
39,18,47
39,19,48
39,20,49
39,21,50
39,22,51
39,23,52
39,24,52
39,25,53
39,26,54
39,27,55
39,28,56
39,29,57
39,30,57
39,31,58
39,32,59
39,33,60
39,34,61
39,35,62
39,36,62
39,37,63
39,38,64
39,39,65
39,40,66
39,41,67
39,42,67
39,43,68
39,44,69
39,45,70
39,46,71
39,47,72
39,48,72
39,49,73
39,50,74
40,0,0
40,1,27
40,2,30
40,3,32
40,4,34
40,5,35
40,6,37
40,7,38
40,8,39
40,9,40
40,10,41
40,11,42
40,12,43
40,13,44
40,14,45
40,15,46
40,16,46
40,17,47
40,18,48
40,19,49
40,20,50
40,21,51
40,22,52
40,23,52
40,24,53
40,25,54
40,26,55
40,27,56
40,28,57
40,29,57
40,30,58
40,31,59
40,32,60
40,33,61
40,34,62
40,35,62
40,36,63
40,37,64
40,38,65
40,39,66
40,40,67
40,41,67
40,42,68
40,43,69
40,44,70
40,45,71
40,46,72
40,47,72
40,48,73
40,49,74
40,50,75
41,0,0
41,1,27
41,2,31
41,3,33
41,4,35
41,5,36
41,6,38
41,7,39
41,8,40
41,9,41
41,10,42
41,11,43
41,12,44
41,13,45
41,14,46
41,15,46
41,16,47
41,17,48
41,18,49
41,19,50
41,20,51
41,21,52
41,22,52
41,23,53
41,24,54
41,25,55
41,26,56
41,27,57
41,28,57
41,29,58
41,30,59
41,31,60
41,32,61
41,33,62
41,34,62
41,35,63
41,36,64
41,37,65
41,38,66
41,39,67
41,40,67
41,41,68
41,42,69
41,43,70
41,44,71
41,45,72
41,46,72
41,47,73
41,48,74
41,49,75
41,50,76
42,0,0
42,1,28
42,2,32
42,3,34
42,4,36
42,5,37
42,6,38
42,7,40
42,8,41
42,9,42
42,10,43
42,11,44
42,12,45
42,13,45
42,14,46
42,15,47
42,16,48
42,17,49
42,18,50
42,19,51
42,20,52
42,21,52
42,22,53
42,23,54
42,24,55
42,25,56
42,26,57
42,27,57
42,28,58
42,29,59
42,30,60
42,31,61
42,32,62
42,33,62
42,34,63
42,35,64
42,36,65
42,37,66
42,38,67
42,39,67
42,40,68
42,41,69
42,42,70
42,43,71
42,44,72
42,45,72
42,46,73
42,47,74
42,48,75
42,49,76
42,50,77
43,0,0
43,1,29
43,2,33
43,3,35
43,4,36
43,5,38
43,6,39
43,7,40
43,8,41
43,9,42
43,10,43
43,11,44
43,12,45
43,13,46
43,14,47
43,15,48
43,16,49
43,17,50
43,18,51
43,19,52
43,20,52
43,21,53
43,22,54
43,23,55
43,24,56
43,25,57
43,26,57
43,27,58
43,28,59
43,29,60
43,30,61
43,31,62
43,32,62
43,33,63
43,34,64
43,35,65
43,36,66
43,37,67
43,38,67
43,39,68
43,40,69
43,41,70
43,42,71
43,43,72
43,44,72
43,45,73
43,46,74
43,47,75
43,48,76
43,49,77
43,50,77
44,0,0
44,1,30
44,2,33
44,3,36
44,4,37
44,5,39
44,6,40
44,7,41
44,8,42
44,9,43
44,10,44
44,11,45
44,12,46
44,13,47
44,14,48
44,15,49
44,16,50
44,17,51
44,18,52
44,19,52
44,20,53
44,21,54
44,22,55
44,23,56
44,24,57
44,25,57
44,26,58
44,27,59
44,28,60
44,29,61
44,30,62
44,31,62
44,32,63
44,33,64
44,34,65
44,35,66
44,36,67
44,37,67
44,38,68
44,39,69
44,40,70
44,41,71
44,42,72
44,43,72
44,44,73
44,45,74
44,46,75
44,47,76
44,48,77
44,49,77
44,50,78
45,0,0
45,1,31
45,2,34
45,3,36
45,4,38
45,5,40
45,6,41
45,7,42
45,8,43
45,9,44
45,10,45
45,11,46
45,12,47
45,13,48
45,14,49
45,15,50
45,16,51
45,17,51
45,18,52
45,19,53
45,20,54
45,21,55
45,22,56
45,23,57
45,24,57
45,25,58
45,26,59
45,27,60
45,28,61
45,29,62
45,30,62
45,31,63
45,32,64
45,33,65
45,34,66
45,35,67
45,36,67
45,37,68
